id;permalink;username;to;text;date;tetweets;favorites;mentions;hashtag;class
1,00115E+18;https://twitter.com/MathFPP/status/1001154503792578563;MathFPP;;Eleições colombianas : Iván Duque: 7.569.693 votos (39,14%)- 2º turno Gustavo Petro: 4.851.254 votos ( 25,09%)- 2º turno Sérgio Fajardo: 4.589.696 votos (23,73%) German Vargas Lleras: 1.407.840 votos (7,28%) Humberto de la Calle: 399.180 votos (2,06%);2018-05-28 17:33:28+00:00;0;0;;;0
1,00115E+18;https://twitter.com/Concultura1/status/1001153264451313670;Concultura1;;Si a la #Democracia #Participar... hoy conversación interesante en programa radial #EleccionesPresidencia2018 #Colombia Fajardo Iván Duque Gustavo Petro Humberto De La Calle El País Cali ADN... https://www.facebook.com/permalink.php?story_fbid=1968550969823046&id=412748508736641 …;2018-05-28 17:28:33+00:00;0;0;;#Democracia #Participar #EleccionesPresidencia2018 #Colombia;0
1,00115E+18;https://twitter.com/RadNalSantander/status/1001152489457180672;RadNalSantander;;#AlAire en #ColombiaAlAire En #Bucaramanga, los votos quedaron repartidos de la siguiente manera: Iván Duque - 119 mil 717. Sergio Fajardo - 107 mil 677. Gustavo Petro- 43 mil 817 Germán Vargas Lleras - 17 mil 592 y Humberto de La Calle - 6 mil 27 pic.twitter.com/tsql6i04nE;2018-05-28 17:25:28+00:00;0;0;;#AlAire #ColombiaAlAire #Bucaramanga;0
1,00115E+18;https://twitter.com/j15mosquera/status/1001151363139756032;j15mosquera;;La izquierda y el centro que representaron Gustavo Petro, Sergio Fajardo y Humberto De la Calle, obtuvieron 9.838.261 votos, equivalentes al 51% de los votos. Los que apoyan la paz ganaron las elecciones.;2018-05-28 17:21:00+00:00;0;2;;;0
1,00115E+18;https://twitter.com/_RDSFM/status/1001150902743552003;_RDSFM;;Resultados de la primera vuelta en Colombia: Iván Duque: 7.569.693 Gustavo Petro: 4.851.254 Sergio Fajardo: 4.589.696 Germán Vargas Lleras: 1.407.840 Humberto de La Calle: 399.180 Jorge Trujillo: 75.614 Viviane Morales: 41.458 pic.twitter.com/tJcmg7LS2B;2018-05-28 17:19:10+00:00;0;0;;;0
1,00115E+18;https://twitter.com/MangTechnology/status/1001146383146119169;MangTechnology;;Estamos a 15 días de cambiar la Historia, no esperemos 4 años más, ya cuando a Colombia el Uribismo se perpetué en el poder. No habrá una nueva oportunidad tan clara como la de ahora ¡Fajardo , Humberto De La Calle , Gustavo Petro salven ustedes la Patria!;2018-05-28 17:01:12+00:00;0;0;;;1
1,00115E+18;https://twitter.com/diego12ce/status/1001145437552893952;diego12ce;;Es ilógico que hoy con personas como Humberto de la Calle, Sergio Fajardo y Gustavo Petro, la gente vote por un tipo que no lo conoce ni la mamá, solo por que Uribe dijo que así fuera, esto desprestigia aún más a la Política Colombiana y sus votantes #FelizLunes;2018-05-28 16:57:27+00:00;1;5;;#FelizLunes;0
1,00114E+18;https://twitter.com/KaeuferTobias/status/1001142682809503744;KaeuferTobias;;2/2 Vargas hat damals dem Vertrag als Vizepräsident zugestimmt, Petro, Fajardo und De la Calle sind für die Einhaltung des Abkommens. 39,1 Prozent haben für Duque abgestimmt, der Modifizierungen des Friedensvertrages vornehmen will. #Kolumbien #ColombiaDecide #Lateinamerika;2018-05-28 16:46:30+00:00;0;0;;#Kolumbien #ColombiaDecide #Lateinamerika;0
1,00114E+18;https://twitter.com/NOTICENTROC/status/1001138533430509570;NOTICENTROC;;#Elecciones2018 / En #Cundinamarca Iván Duque tuvo la mayor votación en el departamento con 475.359, seguido de Sergio Fajardo con 328.519, Gustavo Petro obtuvo 236.862, German Vargas Lleras 85.862 y Humberto de la Calle 20.567. http://www.noticentrocolombia.com/2018/05/28/asi-voto-cundinamarca-en-la-primera-vuelta-presidencial/ …pic.twitter.com/Cighc53P3U;2018-05-28 16:30:01+00:00;0;0;;#Elecciones2018 #Cundinamarca;0
1,00113E+18;https://twitter.com/ciudadanocomun/status/1001134410878586880;ciudadanocomun;;#GenteDeAngelópolis @AlvaroUribeVel @GermanBlancoA @IvanDuque @mluciaramirez @LuisAlfreRamos Resultado electoral Municipio de Angelópolis Preconteo de votos Iván Duque 1.722 Sergio Fajardo 485 Germán Vargas 89 Gustavo Petro 87 Humberto De La Calle 67;2018-05-28 16:13:38+00:00;0;0;@AlvaroUribeVel @GermanBlancoA @IvanDuque @mluciaramirez @LuisAlfreRamos;#GenteDeAngelópolis;0
1,00113E+18;https://twitter.com/AmorEternoCrist/status/1001132647685459969;AmorEternoCrist;;"""Hay que enfrentar unas dificultades inmensas para este país. Este pasado debate pareciera que lo hubieran adelantado (Gustavo Petro, Sergio Fajardo, Humberto de la Calle y Germán Vargas, para un mundo que no existe... para un mundo irreal y diferente..."" http://radiored.rcnradio.com/lahoradelaverdad/editorial-mayo-28-de-2018/ …";2018-05-28 16:06:38+00:00;1;1;;;0
1,00113E+18;https://twitter.com/Eucariotha/status/1001130445684248581;Eucariotha;;¿Es muy soñador de mi parte esperar que Gustavo Petro considere a Fajardo como Ministro de Educación y a Humberto de la Calle como Ministro de Hacienda/Justicia/Interior?;2018-05-28 15:57:53+00:00;0;2;;;0
1,00113E+18;https://twitter.com/fidelaguas59/status/1001129919697571840;fidelaguas59;;Felicitaciones Humberto De la Calle-Clara López, German Vargas-Juan C Pinzón, Segio Fajardo-Claudia López, Gustavo Petro-Ángela Robledo, Ivan Duque-Marta Lucia. recuperamos la democracia en Col. luego d 20 años, superamos el 50% d electores. Falta rescatar a Col. trabajo d todos.;2018-05-28 15:55:47+00:00;5;16;;;0
1,00113E+18;https://twitter.com/g3rm4n177503/status/1001128104453181441;g3rm4n177503;RevistaSemana;No hay que convencer a Sergio Fajardo, a Claudia Lopez, ni Antonio Navarro, que se decidan por Gustavo Petro. NECESARIO CONVENCER A COLOMBIANOS QUE NO HAN VOTADO, LOS QUE VOTARON por Humberto de la Calle y por Sergio Fajardo. Para que voten por LA PAZ de los Colombianos;2018-05-28 15:48:34+00:00;1;3;;;1
1,00113E+18;https://twitter.com/RadNalSantander/status/1001127828132331526;RadNalSantander;;#EnCifras En #Bucaramanga los votos quedaron repartidos de la siguiente manera: Iván Duque 119 mil 717 / Sergio Fajardo 107 mil 677 / Gustavo Petro 43 mil 817 / Germán Vargas Lleras 17 mil 592 / Humberto de La Calle 6 mil 27 pic.twitter.com/Uawauy3koE;2018-05-28 15:47:28+00:00;1;1;;#EnCifras #Bucaramanga;0
1,00111E+18;https://twitter.com/vctorvargasg3/status/1001114854474813440;vctorvargasg3;;ELECCIONES PRESIDENCIALES DE COLOMBIA 2018 no creo que hayan ganado los mejores candidatos para presidente de Colombia, creo que los mejores, eran el doctor Sergio fajardo y el doctor Humberto de la calle,(los únicos con doctorado) #EleccionesPresidenciales2018 #ColombiaDecide;2018-05-28 14:55:55+00:00;0;0;;#EleccionesPresidenciales2018 #ColombiaDecide;0
1,00111E+18;https://twitter.com/Johannpalencia/status/1001113821648490497;Johannpalencia;;Sergio Fajardo en lugar de estar pensando quien le gusta más, si Gustavo Petro o Iván Duque, le recomiendo que se presente al Juzgado 2 Admistrativo del circuito de Medellín, ubicado en la Calle 42 No 48-55,... https://www.facebook.com/JoFePalencia/posts/10156256965933418 …;2018-05-28 14:51:49+00:00;0;0;;;0
1,00111E+18;https://twitter.com/Danifel7/status/1001109969234726912;Danifel7;el_justo_medio;Arrogancia ? @petrogustavo propuso la idea de hacer una coalición, @DeLaCalleHum hizo lo mismo, y Fajardo no acepto. Fajardo de haber aceptado, con Humberto De La Calle o Gustavo Petro de vicepresidente hubiera pasado y hasta ganado, pero, quienes fueron arrogantes en no aceptar?;2018-05-28 14:36:31+00:00;0;0;@petrogustavo @DeLaCalleHum;;1
1,0011E+18;https://twitter.com/Pachman80/status/1001102591135232001;Pachman80;;23 mil personas votaron por presidente en #Chiquinquirá. Iván Duque se impuso con 9.304 votos, seguido por Sergio Fajardo con 7.350 sufragios. Gustavo Petro dio la sorpresa con 4.747 votos. El gran quemado fue Germán Vargas con 1.542 votos. De La Calle obtuvo 314 apoyos.;2018-05-28 14:07:11+00:00;0;0;;#Chiquinquirá;0
1,0011E+18;https://twitter.com/GonzaloActe/status/1001097352814518272;GonzaloActe;;Yo creo que para segunda vuelta: 80% votos de Vargas, Trujillo y Viviane para Duque, 10% para Petro 80% votos de Fajardo para Petro (soy muy generoso), 10% para Duque 80% votos de de la Calle para Petro, 10% Duque. #ColombiaDecide #EleccionesPresidenciales2018 pic.twitter.com/xrkNE3p7Oj;2018-05-28 13:46:23+00:00;0;0;;#ColombiaDecide #EleccionesPresidenciales2018;0
1,0011E+18;https://twitter.com/Bogota__DC/status/1001096652856463360;Bogota__DC;;Boletín #54 100% escrutado Duque | Ramírez 7.569.693 - 39,14% Petro | Robledo 4.851.254 - 25,08% Fajardo | López 4.589.696 -23,73% Vargas | Pinzón 1.407.840 - 7,28% De la Calle | López 399.180 - 2,06% Voto en blanco 341.087 - 1,76% #EleccionesColombia #ColombiaElige2018;2018-05-28 13:43:36+00:00;3;24;;#54 #EleccionesColombia #ColombiaElige2018;0
1,0011E+18;https://twitter.com/Herna11Hernando/status/1001095357571485696;Herna11Hernando;QuinteroCalle;"Cálculo matemático en segunda vuelta: total; 1)Iván Duque y Martha Lucia Ramírez más de 11,5 millones, con los votos parciales de Fajardo, Vargas, De La Calle y Trujillo y 2) total de Gustavo Petro 7,5 millones, sin fraude, sin engaños, sin rabias, con transparencia";2018-05-28 13:38:27+00:00;0;0;;;0
1,00109E+18;https://twitter.com/mjcogollo/status/1001092504492572679;mjcogollo;;Sergio Fajardo, Piedad Córdoba, Humberto de la Calle, y demás candidatos de Centro y de Centroizquierda deben aprender la lección: se hundieron por no aliarse con Gustavo Petro. Publicado el 28-05-2018 http://a.msn.com/01/es-co/AAxU20I?ocid=st … http://a.msn.com/01/es-co/AAxU20I?ocid=st …;2018-05-28 13:27:07+00:00;0;0;;;1
1,00109E+18;https://twitter.com/mjcogollo/status/1001092475145121792;mjcogollo;;Sergio Fajardo, Piedad Córdoba, Humberto de la Calle, y demás candidatos de Centro y de Centroizquierda deben aprender la lección: se hundieron por no aliarse con Gustavo Petro. Publicado el 28-05-2018 http://a.msn.com/01/es-co/AAxU20I?ocid=st …;2018-05-28 13:27:00+00:00;0;0;;;1
1,00109E+18;https://twitter.com/chidonoticias/status/1001089893567737858;chidonoticias;;Boletin Nacional : #ColombiaElige2018 Boletín No° 16 I. Duque: 7.512.935 Gustavo Petro: 4.820.370 S. Fajardo: 4.566.413 Germán Vargas Lleras:1.393.238 Humberto de La Calle: 396.570 Promotores voto en Blanco: 59.898;2018-05-28 13:16:44+00:00;0;0;;#ColombiaElige2018;0
1,00109E+18;https://twitter.com/Tonsanjr/status/1001089143617867776;Tonsanjr;;Ayer Gustavo Petro tuvo que pensar en Dios o en la suerte, lo mismo que Iván Duque. Porque de pasar Sergio Fajardo a segunda vuelta los dos hubiesen perdido con éste. Solo faltará que César Gaviria salga ahora a decir que su estrategia impidió la alianza Fajardo - De la Calle.;2018-05-28 13:13:45+00:00;0;12;;;0
1,00109E+18;https://twitter.com/MariaPaulaAza/status/1001088099395481600;MariaPaulaAza;;Voté por Sergio Fajardo, me gustó la candidatura de Humberto de la Calle y en segunda vuelta votaré (sin muchas ganas) por Gustavo Petro. Al menos tiene oposición en el Senado y Cámara. Duque sería un dictador sin oposición.;2018-05-28 13:09:36+00:00;0;1;;;1
1,00109E+18;https://twitter.com/micielin/status/1001086198352400384;micielin;;Ayer Gustavo Petro, Sergio Fajardo, y Humberto De la Calle le mostraron a Uribe Vélez cúantos votos tienen la equidad, la honestidad, y la paz en Colombia.;2018-05-28 13:02:03+00:00;67;174;;;0
1,00108E+18;https://twitter.com/vivalasnoticias/status/1001081971429249024;vivalasnoticias;;"Resultados: Iván Duque, (39.14%) 7.569.693 votos; Gustavo Petro, (25.08%) 4.851.254; Sergio Fajardo, (23.73%) 4.589.696; Germán Vargas Lleras, (7.28%) 1.407.840 votos; Humberto de La Calle, (2.06%) 309.180. votos #VivaLasNoticias";2018-05-28 12:45:15+00:00;1;0;;#VivaLasNoticias;0
1,00108E+18;https://twitter.com/RioNoticiasCo/status/1001081903619944448;RioNoticiasCo;;#EleccionesPresidenciales2018 Estos son los resultados finales de las elecciones presidenciales en primera vuelta: Iván Duque: 7.569.693 Gustavo Petro: 4.851.254 Sergio Fajardo: 4.589.696 Germán Vargas: 1.407.840 Humberto De la Calle: 399.180 pic.twitter.com/9kEfyTKZFr;2018-05-28 12:44:59+00:00;4;3;;#EleccionesPresidenciales2018;0
1,00108E+18;https://twitter.com/WRadioColombia/status/1001079308885135361;WRadioColombia;;#EleccionesW Estos son los resultados finales de las elecciones presidenciales en primera vuelta: Iván Duque: 7.569.693 Gustavo Petro: 4.851.254 Sergio Fajardo: 4.589.696 Germán Vargas: 1.407.840 Humberto De la Calle: 399.180 http://www.wradio.com.co/ pic.twitter.com/wUXV6s8Xm8;2018-05-28 12:34:41+00:00;48;109;;#EleccionesW;0
1,00108E+18;https://twitter.com/PedroJoseFCB/status/1001078765387239425;PedroJoseFCB;;La cuestión ahora es esta: NO todo el que votó por Fajardo y De la Calle va a votar por Petro, pero la gran mayoría de los que votaron por Vargas Lleras SI votarán por Duque. Todo hubiera sido diferente si Fajardo estuviera en segunda vuelta. #ColombiaDecide;2018-05-28 12:32:31+00:00;0;4;;#ColombiaDecide;0
1,00107E+18;https://twitter.com/Elsonajeroweb/status/1001070684695597056;Elsonajeroweb;;Humberto De La Calle lamenta no haber formado una coalición con Sergio Fajardo. #Elecciones2018 #EleccionesColombia https://buff.ly/2IVhPzO pic.twitter.com/vkt7vLekGa;2018-05-28 12:00:24+00:00;0;0;;#Elecciones2018 #EleccionesColombia;0
1,00105E+18;https://twitter.com/SantiP32/status/1001051305018904577;SantiP32;;En este momento la única forma en que Petro puede aspirar a ganar en segunda vuelta es que De La Calle y Fajardo decidan dejar de lado las diferencias y lo apoyen. De lo contrario estaríamos viendo una segunda vuelta con una victoria aplastante de Duque #EleccionesColombia;2018-05-28 10:43:24+00:00;0;0;;#EleccionesColombia;1
1,00097E+18;https://twitter.com/Jose_atehortua/status/1000966459194044416;Jose_atehortua;;Humberto De La Calle, Sergio Fajardo y Gustavo… https://www.instagram.com/p/BjTwUXJgTp8/?utm_source=ig_twitter_share&igshid=81kti33ga3se …;2018-05-28 05:06:15+00:00;0;0;;;0
1,00097E+18;https://twitter.com/SierraCarlos33/status/1000966323663523840;SierraCarlos33;CarlosCarrilloA;Gracias profesor Carlos, como bien lo dices, es el momento de unificar fuerzas alternativas como lo son Sergio Fajardo, Humberto de la Calle y Gustavo Petro para acabar con la política tradicional, dictatorial que ha opacado en toda Colombia.;2018-05-28 05:05:43+00:00;1;1;;;1
1,00095E+18;https://twitter.com/jaircamilo/status/1000952856269279234;jaircamilo;;Yo a @CaracolRadio lo estimo mucho como medio, pero creo que perdió el tiempo jugandosela a favor de Vargas. Fue vergonzoso como algunos periodistas se mofaban de Fajardo, De La Calle, Petro e incluso Duque. Les queda una lección #EleccionesColombia;2018-05-28 04:12:12+00:00;0;0;@CaracolRadio;#EleccionesColombia;0
1,00095E+18;https://twitter.com/gustavo_ovie/status/1000951649270198272;gustavo_ovie;CAROLIN15265471;Entonces por inconveniencia se le abre el paso a Duque-uribe? Petro siempre punteo más, el ego fajardista no los dejo unirse ni siquiera a de la calle.;2018-05-28 04:07:24+00:00;0;1;;;1
1,00095E+18;https://twitter.com/Luissalaslon/status/1000949858113605636;Luissalaslon;;Ya estoy aburrido de leer en todas mis redes estos nombres: Álvaro Uribe, Iván Duque, Sergio Fajardo, Gustavo Petro, Humberto De la calle, German Vargas Lleras, ya dejen de hablar de política un rato por favorrrrrr;2018-05-28 04:00:17+00:00;0;2;;;0
1,00095E+18;https://twitter.com/_DolarYesterday/status/1000947923587395584;_DolarYesterday;;DY ENCUESTA DOLARIZADA #ColombiaDecide #ColombiaElige2018 Ya sea que Ud haya votado por Gustavo Petro, Iván Duque, Sergio Fajardo, Germán Vargas Lleras o Humberto de la Calle participe en la siguiente encuesta. ¿Fué Ud reconocido con éxito por el sistema biométrico electoral?;2018-05-28 03:52:36+00:00;1;1;;#ColombiaDecide #ColombiaElige2018;0
1,00094E+18;https://twitter.com/jhonoviedo28/status/1000940196576333825;jhonoviedo28;;Muchos hablaban de apoyo para Gustavo Petro, Sergio Fajardo y Humberto de la Calle, de esos muchos una gran parte no quisieron salir a votar.;2018-05-28 03:21:54+00:00;0;0;;;0
1,00094E+18;https://twitter.com/scaste30/status/1000938933251952641;scaste30;;Yo creo que el País busca candidaturas diferentes por algo muchos votaron por Petro, Fajardo, De la Calle y eso suma más que Duque #Elecciones2018 #UnidosGanaPetro;2018-05-28 03:16:52+00:00;0;1;;#Elecciones2018 #UnidosGanaPetro;0
1,00094E+18;https://twitter.com/luigiespinosa/status/1000937851067027456;luigiespinosa;;Duque la va a tener dificil en esa 2da vuelta. Probablemente se unan Fajardo y De La Calle a Petro. #ColombiaDecide #Elecciones2018;2018-05-28 03:12:34+00:00;0;1;;#ColombiaDecide #Elecciones2018;0
1,00093E+18;https://twitter.com/camilo_466/status/1000933282949795841;camilo_466;;Mi orden de voto: 1. Gustavo Petro. 2. Humberto De la Calle 3. Sergio Fajardo. 4. De La Guetto. 5. Karl Marx. 6. Timochenko. 7. Adolf Hitler. 8. Kim Jong-Un. 9. El caminante del abismo, la oscuridad hecha carne, el mismísimo Lucifer Estrella de la mañana. 10. Iván Duque.;2018-05-28 02:54:25+00:00;0;6;;;1
1,00093E+18;https://twitter.com/lapatriacom/status/1000932940317118465;lapatriacom;;#EleccionesColombia Boletín 54 #Colombia 97.663 de 97.663 mesas informadas (100%) Votos en blanco: 341.087 Ivan Duque 7.569.693 Petro Gustavo 4.851.254 Sergio Fajardo 4.589.696 German Vargas Lleras 1.407.840 Humberto de la Calle 399.180 http://www.lapatria.com pic.twitter.com/l6OtyLxAo3;2018-05-28 02:53:04+00:00;1;7;;#EleccionesColombia #Colombia;0
1,00093E+18;https://twitter.com/JOSEPHRALPH/status/1000932051468550144;JOSEPHRALPH;;Duque 7 569 693 Petro 4 851 254 Fajardo 4 589 696 Vargas 1 407 840 De la Calle 399 180 Votación 19 636 714 Abstención 46,62 % Mesas: 100 % #EleccionesColombia #Elecciones2018 NO votaron 17 146 952;2018-05-28 02:49:32+00:00;1;5;;#EleccionesColombia #Elecciones2018;0
1,00093E+18;https://twitter.com/Anderzeus/status/1000927717280411650;Anderzeus;;Y pensar que si Fajardo hubiera aceptado la propuesta de union de Humberto De la Calle, hoy le hubieran ganado a Gustavo Petro y tendria hoy mas que nunca la oportunidad de ser Presidente, ahora si se vera que es lo que realmente quieren para Colombia. #NosUnimosONosHundimos;2018-05-28 02:32:18+00:00;0;1;;#NosUnimosONosHundimos;1
1,00093E+18;https://twitter.com/MoralesManrubia/status/1000927558924427264;MoralesManrubia;DeLaCalleHum;Los votos de Humberto de la Calle y Sergio Fajardo pueden dar la presidencia a @petrogustavo, por ahora el primero de ellos cierra el debate con este tuit, dando la libertad a sus votantes para decidir. Veremos a ver si cambia de posición más adelante #ColombiaDecide https://twitter.com/DeLaCalleHum/status/1000873880163176459 …;2018-05-28 02:31:41+00:00;1;0;@petrogustavo;#ColombiaDecide;1
1,00092E+18;https://twitter.com/AgenciaHoyPO/status/1000924296993263617;AgenciaHoyPO;;"#ColombiaDecide ""Ratifico mi admiración por Sergio Fajardo, y lamento que cuando era legalmente posible mi invitación a una alianza, esta no tuvo éxito. Ese fue el punto de quiebre de esta campaña"": Humberto de la Calle pic.twitter.com/WTiusz8yq2";2018-05-28 02:18:43+00:00;0;1;;#ColombiaDecide;0
1,00092E+18;https://twitter.com/juanse_91/status/1000923503254802432;juanse_91;;Resultados finales después del 100% de mesas informadas. #Elecciones2018 Iván Duque 39,14% Gustavo Petro 25,08% Sergio Fajardo 23,73% Germán Vargas Lleras 7,28% Humberto de La Calle 2,06% Jorge Trujillo 0,39% Voto en blanco 0,31% Viviane Morales 0,21% pic.twitter.com/WQBa8nfTsV;2018-05-28 02:15:34+00:00;1;1;;#Elecciones2018;0
1,00092E+18;https://twitter.com/CanalCapital/status/1000922310663172097;CanalCapital;;#ATENCIÓN Boletín número 54 de la Registraduría Nacional con el 100 % de las mesas informadas: - Iván Duque 39,14 % - Gustavo Petro 25,08 % - Sergio Fajardo 23,73 % - Germán Vargas 7,28 % - Humberto de la Calle 2,06 % - Jorge Trujillo 0,39 % → http://conexioncapital.co pic.twitter.com/tdviNER3Io;2018-05-28 02:10:49+00:00;10;17;;#ATENCIÓN;0
1,00092E+18;https://twitter.com/vanepetroushka/status/1000920639321108481;vanepetroushka;;La derecha perdió las elecciones de la primera vuelta en Colombia - Duque+Vargas = 8,6 millones de votos - Petro+Fajardo+De La Calle = 9,7 millones de votos. Se prevé una segunda vuelta histórica #ColombiaDecide #EleccionesColombia #ONosUnimosONosHundimos;2018-05-28 02:04:11+00:00;0;1;;#ColombiaDecide #EleccionesColombia #ONosUnimosONosHundimos;1
1,00092E+18;https://twitter.com/fernandoposada_/status/1000920098545205249;fernandoposada_;;#LeccionesElectoralesColombianas 10. Ganaron: Firmas encuestadoras, Álvaro Uribe e Iván Duque, Gustavo Petro Perdieron: Gobierno Santos, Vargas Lleras, Humberto de la Calle, el acuerdo de paz, partidos Unidad Nacional, pronóstico de Cifras y Conceptos Sorpresa: Fajardo y Verdes;2018-05-28 02:02:02+00:00;14;81;;#LeccionesElectoralesColombianas;0
1,00092E+18;https://twitter.com/sebastianpita/status/1000919225870028800;sebastianpita;;Perdonen ustedes pero las ideas de Humberto De La Calle convergen más con las de Gustavo Petro. Respeten a Humberto de La Calle porque el no era otro Fajardo y sus votos no eran del extremo centro.;2018-05-28 01:58:34+00:00;0;0;;;0
1,00092E+18;https://twitter.com/CanalCapital/status/1000918074961420288;CanalCapital;;#ATENCIÓN Boletín número 52 de la Registraduría Nacional con el 99,99 % de las mesas informadas: - Iván Duque 39,14 % - Gustavo Petro 25,09 % - Sergio Fajardo 23,73 % - Germán Vargas 7,28 % - Humberto de la Calle 2,06 % - Jorge Trujillo 0,39 % → http://conexioncapital.co pic.twitter.com/EyVyglJNME;2018-05-28 01:53:59+00:00;4;9;;#ATENCIÓN;0
1,00092E+18;https://twitter.com/ArizZPersonaje/status/1000917273102594048;ArizZPersonaje;;En Colombia: Pasan a segunda vuelta el candidato de la derecha, Iván Duque, y el de la izquierda, Gustavo Petro. El centro, representado por Sergio Fajardo y el candidato De La Calle, fueron incapaces de hacer una alianza y por ende fueron desplazados.;2018-05-28 01:50:48+00:00;1;2;;;0
1,00092E+18;https://twitter.com/JaimeZigaValen2/status/1000916176048984064;JaimeZigaValen2;IvanCepedaCast;Ojalá el Dr. Sergio Fajardo con esa excelente campaña pueda unir sus ideas con el Dr. Gustavo Petro... y que Humberto de la calle recuerde sus raíces liberales pueda fortalecer ésta segunda vuelta.. Que el pueblo escuche su clamor Dr. Iván Cepeda... un abrazo!!;2018-05-28 01:46:27+00:00;0;0;;;1
1,00091E+18;https://twitter.com/blacamanelb/status/1000914202347868161;blacamanelb;willipanneflek;Entonces va a ganar Duque. Eso ya está claro. Fajardo no representa al colombiano decente. Gustavo y De la Calle también nos representa. No se crean uds los únicos salvadores.;2018-05-28 01:38:36+00:00;0;0;;;-1
1,00091E+18;https://twitter.com/JavierZamudioE/status/1000910878231941121;JavierZamudioE;;Les recuerdo: - Petro, De La Calle y Fajardo son el cambio. - Duque se cree moderno (tipo siglo XV), pero está en el medioevo. La unión de los tres primeros, por el bien del país, es posible. #ONosUnimosONosHundimos #ColombiaElige;2018-05-28 01:25:24+00:00;0;1;;#ONosUnimosONosHundimos #ColombiaElige;1
1,00091E+18;https://twitter.com/Humor_Radical/status/1000910523322523648;Humor_Radical;;¿Se imaginan una Colombia así? Presidente: Gustavo Petro Ministro de Educación: Sergio Fajardo Ministro de Defensa: Humberto De La Calle. Dios mío.;2018-05-28 01:23:59+00:00;29;146;;;0
1,00091E+18;https://twitter.com/natalyromerob/status/1000910092991164417;natalyromerob;;Yo quería que quedaran sujetos inteligentes y diferentes como Fajardo o De La Calle, pero al final el país termino optando por Petro y Duque #ColombiaDecide #EleccionesColombia pic.twitter.com/vZzpF6NLWK;2018-05-28 01:22:16+00:00;0;1;;#ColombiaDecide #EleccionesColombia;0
1,00091E+18;https://twitter.com/S118Inn/status/1000908749123543040;S118Inn;;Estoy muy orgulloso de mi Chocó. No sólo ganó Petro con el 42.98% (el siguiente fue Duque con 26.14%), también De la Calle sacó más votos que Fajardo :) Igual, con distintos porcentajes, en mi Quibdó. #ColombiaElige;2018-05-28 01:16:56+00:00;0;1;;#ColombiaElige;0
1,00091E+18;https://twitter.com/chidonoticias/status/1000908296512065537;chidonoticias;;Nos envia Jader Silvera: Fíjense que los votos de Gustavo Petro, Sergio Fajardo y Humberto de la Calle suman el 50, 89% de la votación en Colombia,;2018-05-28 01:15:08+00:00;0;0;;;0
1,00091E+18;https://twitter.com/Herna11Hernando/status/1000907648018022405;Herna11Hernando;NoticiasRCN;"Cálculo matemático en segunda vuelta: total; 1)Iván Duque y Martha Lucia Ramírez más de 11,5 millones, con los votos parciales de Fajardo, Vargas, De La Calle y Trujillo y 2) total de Gustavo Petro 7,5 millones, sin fraude, sin engaños, sin rabias, con transparencia";2018-05-28 01:12:33+00:00;0;0;;;0
1,00091E+18;https://twitter.com/elpaiscali/status/1000907510444969984;elpaiscali;;#EleccionesPresidenciales2018 Boletín N° 49 Iván Duque: 39,14 % Gustavo Petro: 25,09 % Sergio Fajardo: 23,73 % Germán Vargas Lleras: 7.28 % Humberto de la Calle: 2,06% 97.652 de 97.663 mesas informadas (99.98 %);2018-05-28 01:12:01+00:00;0;5;;#EleccionesPresidenciales2018;0
1,00091E+18;https://twitter.com/rcnradio/status/1000907086497230854;rcnradio;;#ColombiaElige2018 Boletín No° 48 I. Duque: 7.567.448 Gustavo Petro: 4.850.549 S. Fajardo: 4.584.423 Germán Vargas Lleras:1.407.584 Humberto de La Calle: 399.109 Promotores voto en Blanco: 60.312 Así va el conteo con un 99,98% de mesas informadas. pic.twitter.com/PUKEX42Bir;2018-05-28 01:10:20+00:00;20;15;;#ColombiaElige2018;0
1,00091E+18;https://twitter.com/EJED_16/status/1000905887027007489;EJED_16;;Cabe recordar que en alianzas futuras serían las de Vargas Lleras a Iván Duque y posiblemente Humberto de la calle, y Sergio Fajardo junto a Gustavo Petro, de ser así Gustavo Petro sería el nuevo presidente.;2018-05-28 01:05:34+00:00;0;0;;;1
1,00091E+18;https://twitter.com/oliveira31000/status/1000905658420604928;oliveira31000;;#EleccionesColombia #Elecciones2018 La gente en #Colombia quiere cambios: Petro+Fajardo+De la Calle: 9.837.833 de votos Duque+Vargas Lleras: 8.974.934 de votos;2018-05-28 01:04:39+00:00;0;0;;#EleccionesColombia #Elecciones2018 #Colombia;1
1,00091E+18;https://twitter.com/EJED_16/status/1000905119280631809;EJED_16;;Si Humberto de la calle se hubiese unido con Sergio Fajardo, sería Fajardo en segunda vuelta y por obvias razones Gustavo Petro se uniría inmediatamente a el con ese puntaje , sin embargo la Unión de Fajardo decidirá sustancialmente el próximo presidente;2018-05-28 01:02:31+00:00;0;1;;;0
1,0009E+18;https://twitter.com/RubianoAlex98/status/1000904599245672448;RubianoAlex98;;"""Invitamos a Sergio Fajardo y a su plan de gobierno... A Humberto de la Calle... "" Gustavo Petro. Colombia lo pide... UNIDAD! UNIDAD! UNIDAD!";2018-05-28 01:00:27+00:00;1;1;;;1
